,id,job_title,job_type,job_exp,company,industries,location,source,search_kw,expected_salary,post_date,job_function,remote,job_summary,description
344,,Print Sales Executive,,,Goldbeck Recruiting,,Vancouver,Glassdoor,Sales Executive,,2022-03-21,,,,"Our client is an international commercial print organization. We are looking for an experienced outside sales representative to sell commercial print services in the Vancouver area. This includes digital print, large and small format graphics, installation, reprographics services, and document scanning services.
Responsibilities:
· Identify new business opportunities, generating new customers/accounts
· Analyze business metrics to facilitate sales success
· Follow the company’s sales process, understand business drivers, and qualify opportunities
· Build and manage an active portfolio of print clients
· Prepare and present solutions to customers"
345,,Sales Executive,,,Trubuild Custom Homes,,Mississauga,Glassdoor,Sales Executive,"$100,000 /yr (est.)",2022-03-21,,,,"At TRUbuild Renovations, we are seeking a qualified sales representative to help us sell the services that our customers have grown to rely on. The sales representative will have a strong understanding of the sales process, excelling at generating leads and following up with many company generated leads. Must be very familiar with residential construction from renovations to additions. The ideal should strong negotiating skills, work independently. Create your own hours as long as you are always selling.
Responsibilities:
Present, promote and sell products/services using solid arguments to existing and prospective customers
Perform cost-benefit and needs analysis of existing/potential customers to meet their needs
Establish, develop and maintain positive business and customer relationships"
346,,Territory Sales Executive,,,Nevian,,Vancouver,Glassdoor,Sales Executive,"$77,500 /yr (est.)",2022-03-21,,,,"Great new role with one of the largest food delivery networks. Looking for an enthusiastic and passionate individual with a proven B2B territory sales record. Territory: Vancouver Area
Full time, permanent role. Salary 55K - 60K base and commission. Total compensation on target 90K - 100K. Full benefits and all related expenses paid for (phone, laptop, mileage). Great supportive team work environment!
Responsibilities
Expand consumer choice through new restaurant acquisition with the best local restaurants in your territory. You’ll be on the lookout for the hottest restaurants in town and take responsibility for bringing them onto the network and setting them up for success.
Building local strategic growth plans to create a commercially successful territory. It’s your territory and with that your responsibility to ensure it’s as healthy as can be. In addition to outstanding sales results, you’ll be on the lookout for local events and activation opportunities that will help drive consumer awareness and demand, as well as forming relationships with local hospitality influencers to better represent the organization in the marketplace."
347,,Account Executive (Sales),,,Meditech International Inc.,,Toronto,Glassdoor,Sales Executive,"$115,000 /yr (est.)",2022-03-21,,,,"BIOFLEX Laser Therapy
An exciting opportunity for Sales Executives to sell the innovative, non-invasive, proven therapy for alleviation of pain to esteemed Healthcare professionals who care for the wellbeing of their patients. BIOFLEX Laser Therapy Systems are being designed, manufactured and sold by Meditech International Inc - a World leading Laser Technology Company since 1989.
We are looking for passionate sales people from any health science field preferably with kinesiology background who have the capability to maximize sales potential within an assigned territory to secure new business accounts/customers.
Some responsibilities:
Experience building territory."
348,,In office or Remote Sales Executive,,,Automatic Closers,,Markham,Glassdoor,Sales Executive,"$125,000 /yr (est.)",2022-03-21,,,,"As an executive sales rep in our agency, you’ll be a part of one of the fastest-growing, high-performance inside sales teams in Canada. Accompanied by ambitious and skilled sales professionals, you will have the opportunity to learn and master the highest paying skill in the world; sales while implementing strategies used by 6-7 figure earners in our agency.
What do we do?
Our sales agency Automatic Closers (formerly known as World Class Sales Agency) is one of the first of its kind taking advantage of a massively growing market in digital education. The high-profile clients that we work with offer advanced coaching and digital education and hire us to optimize their sales process.
Our marketing team builds and scales high-budget digital campaigns and funnels to generate hundreds of leads daily."
349,,Sales Executive,,,Ink and Water,,Toronto,Glassdoor,Sales Executive,"$50,000 /yr (est.)",2022-03-21,,,,"Job Description
Ink & Water Tattoo is one of Canada’s top tattoo studios with multiple locations in Toronto & New York. This is your opportunity to change a growing industry. As a Account Executive, you are dedicated to delivering an exceptional and discerning service, connecting reputable artists to sophisticated clients for tattoo services in our studio. As a team member, you will actively participate in organizing and completing a high volume of booking requests. The successful candidate is highly detailed, an exceptional problem solver, can remain calm under pressure, motivated to tackle high volume, is a polished communicator and understands the importance of delivering superior customer service.
Responsibilities:
Primary liaison between our artists and prospective clients to complete tattoo booking requests in a very timely and accurate manner."
350,,Sales Executive – Downtown Montreal,,,Career Development Society,,Montreal,Glassdoor,Sales Executive,"$65,842 /yr (est.)",2022-03-21,,,,"Sales Executive – Downtown Montreal
Career Development Society, on behalf of our client - a well established Global Specialty B2B events company - is looking for ambitious Sales People to join their fast-paced and growing Montreal business. Their clients include leading brands like Procter & Gamble, Uber, PepsiCo, SAP, Pfizer, IBM, Amazon and Louis Vuitton.
Compensation
Competitive Base salary
Uncapped commissions allowing for unlimited earning potential.
Residual commission for creating client loyalty.
Ability to grow and to be fast-tracked into Management."
351,,Senior Sales Executive,,,The Leadership Agency,HR Consulting,Remote,Glassdoor,Sales Executive,,2022-03-21,,,,"The Leadership Agency is working with a purpose-driven client who are industry leaders in Equity, Diversity & Inclusion! Their top-tier team works with clients like BMO, Toyota & Axonify to name a few! They are looking for their FIRST Senior Sales Executive to join their fast-growing team!

About the opportunity - Senior Sales Executive:
You will develop, lead and implement the sales strategy including strengthening the sales playbook
You will drive sales by building out channel relationship and developing the outbound sales strategy
You will lead prospecting, client discovery calls, proposals and presentations
Work collaboratively with a team of EDI Consultants (Account Managers)
You will be instrumental in ensuring the health of the sales pipeline
Work with the Founder + CEO to provide sales funnel updates, projections and establish quarterly goals"
352,,Account Executive,,,XPO Logistics,Broadcast Media,Burnaby,Glassdoor,Sales Executive,,2022-03-21,,,,"Our client, XPO Logistics, has partnered with BackStretch Recruitment Group to exclusively manage their Freight Brokerage Division hiring needs in BC.
Who is XPO?
XPO is the fastest growing transportation company on the Fortune 500 list, has clients such as Disney, Pepsi and L'Oréal and is rapidly expanding in British Columbia.
The Position:
Do you love the thrill of the hunt? Can you build a relationship with anyone? Do you believe when one door closes, you go in through the window? If you answered ""yes!"" to these questions, then this role is for you!!
As an Account Executive, you will be responsible for building relationships, generating new revenue and solving customers issues by providing unique transportation solutions."
353,,Sales Executive (3 Years Sales Exp Required) (On-site),,,MHC Men’s Health Clinic Ltd,,Victoria,Glassdoor,Sales Executive,"$100,000 /yr (est.)",2022-03-21,,,,"Sales Executive (3 Years Sales Exp Required)
Company description
Proudly established a decade ago, MHC Men's Health Clinic are now one of the fastest growing telehealth companies in the world. Under the strict guidance of our doctors and medical professionals over a period of 6 – 12 months, we empower men of all ages to restore their manhood, health and well-being, and confidence.
Job description
Are you an extraordinary B2C sales person?
THE WORLD IS CHANGING FAST…"
354,,"Experienced sales executives, Canada",,,ScottPec,,Canada,Glassdoor,Sales Executive,,2022-03-21,,,,"Veuillez postuler sur Isarta.com :
https://isarta.com/emplois/?utm_source=IND&job=78279

General Summary:
Achieves maximum growth and account penetration within an assigned
territory and/or market segment by effectively selling the company's products and/or related services.
Personally contacts and secures new business accounts/customers.
CORE FUNCTIONS:
? Promotes/sells/secures orders from existing and prospective customers through a relationship-based"
355,,Account Executive,,,GrantMe,Education & Training Services,Vancouver,Glassdoor,Sales Executive,"$90,000 /yr (est.)",2022-03-21,,,,"Hi Potential Co-Worker,
My name is Madison. I'm the Founder and COO at GrantMe.
We are building the leading education planning platform for a future full of options. GrantMe is securing students' futures and when students and families feel they have options, the future looks brighter.
Education and careers are changing and the marketplace has been crying out for an innovative partner to help navigate the change. Our education platform is a student’s expert guide that removes uncertainty and creates options.
We are one of Canada’s fastest-growing startups and we have assembled a team of high-performers who are striving to be world-class in everything we do. We are intentional about creating a brand and culture that is consistent all the way through from company leadership to our students. So GrantMe is a place where people come to do great work, be surrounded by others who are developing themselves and want to push themselves. If you want to accelerate your career by 5 years, then GrantMe is the place to do it."
356,,"Account Executive, New Business Sales",,,Google,Internet & Web Services,Toronto,Glassdoor,Sales Executive,"$121,563 /yr (est.)",2022-03-21,,,,"Minimum qualifications:
Bachelor's degree or equivalent practical experience.
2 years of experience in full life-cycle sales.
Experience in developing relationships with new customers and serving as a consultant.
Sales experience.

Preferred qualifications:
Experience building a book of business, ensuring the management and fulfillment of strategic goals, and developing associated agreements.

Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form."
357,,Sales Executive,,,BlackLine,Computer Hardware Development,Vancouver,Glassdoor,Sales Executive,,2022-03-21,,,,"It's fun to work in a company where people truly believe in what they're doing!
At Blackline, we're committed to bringing passion and customer focus to the business of enterprise applications.
Since being founded in 2001, BlackLine has become a leading provider of cloud software that automates and controls the entire financial close process. Our vision is to modernize the finance and accounting function to enable greater operational effectiveness and agility, and we are committed to delivering innovative solutions and services to empower accounting and finance leaders around the world to achieve Modern Finance.
Work, Play, and Grow at BlackLine!
Make Your Mark:
BlackLine empowers our team members to be change agents and is always seeking new and innovative ways to solve problems. We are experiencing explosive growth and looking for passionate and talented people to join our team.
BlackLine, a rapidly growing financial software company, is looking for a Sales Executive. The ideal candidate would have prior experience selling enterprise software solutions to CFOs and Controllers of large corporations with annual revenue greater than $750M.
BlackLine is an employer of choice and offers robust compensation, great benefits, and promotes a healthy work-life balance."
358,,Sales Executive Opportunity,,,Mainfreight Canada,Logistics & Supply Chain,Mississauga,Glassdoor,Sales Executive,"$85,000 /yr (est.)",2022-03-21,,,,"Sales Executive – Mainfreight Toronto
Mainfreight is looking for an experience Sales Team Member with a minimum of 3 to 5 years in LTL
Mainfreight Toronto is looking for an experienced, proactive and motivated Sales Professionals to join our Team here in Toronto (Canada)
Mainfreight Toronto is one of the biggest cities across North American a key strategic branch for growth across Canada for our LTL business. This is an important position with responsibility to drive new sales in one of the major transport lanes in Canada. A strong track record in leadership and people management is preferred along with a demonstrated passion for sales growth, service excellence and profitability.
Mainfreight Toronto is set for its next growth stage and looking for the right candidate that will help create the opportunity to help get us there."
359,,"Account Executive, Sales - BMO Field Events",,,MLSE,Sports & Recreation,Toronto,Glassdoor,Sales Executive,"$50,675 /yr (est.)",2022-03-21,,,,"Company Description

Maple Leaf Sports & Entertainment (MLSE) one of the world's premier sports and entertainment companies, owns the Toronto Maple Leafs (NHL), Toronto Raptors (NBA), Toronto FC (MLS), Toronto Argonauts (CFL), Toronto Marlies (AHL), Raptors 905 (NBA D-League), TFC II (USL) and Raptors Uprising Gaming Club, the Toronto Raptors Esports franchise in the NBA 2K League. Its charitable arm, MLSE Foundation, focuses on funding initiatives to support youth through sport and recreational programs. In 2017 MLSE Foundation, with support of community and corporate partners, built MLSE LaunchPad, a 42,000-sq. ft. space dedicated to programming that support its four Pillars: Healthy Body, Healthy Mind, Ready For School and Ready For Work.
MLSE also owns and operates Scotiabank Arena, Canada’s premier sports & entertainment venue hosting more than 200 events each year, as well as two digital channels (Leafs Nation Network and NBA TV Canada), and has a partnership with Live Nation (the biggest concert promoter in the world). MLSE has also invested in and operates five of Toronto's sports facilities – Coca-Cola Coliseum, BMO Field, BMO Training Grounds at Downsview Park, home of Toronto FC's Academy and the First Team's practice facility, the Toronto Raptors’ training facility and the MasterCard Centre for Hockey Excellence, the practice facility for the Maple Leafs and Marlies."
360,,Licensed Sales Executive,,,BakerWest Real Estate Inc.,Real Estate,Vancouver,Glassdoor,Sales Executive,"$87,500 /yr (est.)",2022-03-21,,,,"LICENSED SALES EXECUTIVE
ABOUT BAKERWEST
BakerWest Real Estate Inc. is the fastest growing Real Estate Project Marketing firm that specializes in the
Sales and Marketing of new residential communities for select developers with a focus on Metro
Vancouver and Downtown. Our expertise in residential housing includes master planned: luxury high and low-rise condominiums, townhomes, single family, resort, and mixed-use communities.
THE ROLE
The Sales Executive position is an essential member of our BakerWest Sales Team at all our developer partner properties. Being a member of the Sales Team means ensuring effective and efficient performance and execution of the Sales and Marketing Program. Successful applicants will be part of a cohesive and synergistic team and need to be available to work weekends. Current active properties are predominately located in areas such as Vancouver and Richmond."
361,,"Sales Executive, Produce and Agriculture - Largest Supplier of Cucumbers!",,,Great Lakes Greenhouses,,Leamington,Glassdoor,Sales Executive,$25.00 /hr (est.),2022-03-21,,,,"Sales Executive, Produce and Agriculture - Largest Supplier of Cucumbers!
Great Lakes Greenhouses Inc. is a 118-acre cucumber farm and one of the largest Organic greenhouses in North America with 32 acres of Organics. Based in Leamington, Ontario, Great Lakes Greenhouses was founded in 1983 at which time it consisted of 2.5 acres of greenhouses, under glass. Still family owned and operated, we specialize in long English seedless cucumbers, not only making us the largest single-site cucumber grower and packer in North America, but globally as well.
The Sales Executive will be accountable for establishing, building, and maintaining profitable business relationships with produce clients in a rapidly changing high pressure environment. We are in all major grocery stores and markets throughout Canada and the USA.
What’s in it for you:"
362,,Sales Executive,,,Boix Machinery USA LLC,,Leamington,Glassdoor,Sales Executive,"$80,000 /yr (est.)",2022-03-21,,,,"Technical Sales
Boix USA in Canada
ROLES/RESPONSABILITIES
· Sales of Boix machines, complements and accesories in Canada area
· Sales of machines maintenance contracts (After-Sales)
· Assessment of spare parts and toolings
· Opening up contacts with new customers in the country
· Building and maintaining new and current bussiness volumen in the assigned country and region"
363,,Sales Executive,,,MetaOptima,Enterprise Software & Network Solutions,Vancouver,Glassdoor,Sales Executive,,2022-03-21,,,,"What do you envision your next career to look like? Join MetaOptima to make a difference in the lives of millions as we revolutionize the dermatology industry with artificial intelligence-powered software solutions for faster, more effective, and affordable care. MetaOptima is full of passionate, innovative people who thrive on working together as a team to build smart, life-saving technologies for medical professionals and their patients. Our casual, open-office culture welcomes fresh ideas from the minds of doers. Join our fast-growing startup to add your voice to our vision while working with a great group of people set on making their mark on the world. We take pride in what we’ve accomplished together, and can’t wait to see how you’ll help us grow.

A team who works together, wins together. We’re excited to share some of our accomplishments with you:
A BCIC New Ventures Competition Winner
Plug and Play Startup Showdown Winner"
364,,Software Sales Executive (Remote),,,Pathcore,Healthcare Services & Hospitals,Canada,Glassdoor,Sales Executive,,2022-03-21,,,,"About Pathcore
Pathcore is a Toronto-based software company specializing in data management and workflow software for digital pathology. We offer a browser-based platform for managing, viewing, and annotating pathology images as well as all associated metadata and other digital content.
About the Position
We’re looking for a results-driven technical Sales Executive to actively seek out and engage new enterprise (B2B) customer prospects in a defined territory within the US and Canada. The successful candidate will have a proven track record of building relationships in the digital pathology, or related life science, fields and will be able to demonstrate a successful career in sales and/or business development. The primary function of the position will be new client acquisition, leading to increased company revenue. The candidate will be responsible for developing a robust pipeline by engaging stakeholders in healthcare, educational institutions, CROs, and pharmaceutical research, within their territory. The candidate will be required to present, promote and sell products/services that fit the needs of existing and prospective customers. The establishment, development, and maintenance of positive business and customer relationships are essential for the role."
365,,B2B Sales Executive,,,Stadia Industries Ltd,,Toronto,Glassdoor,Sales Executive,"$77,500 /yr (est.)",2022-03-21,,,,"DO NOT SEND RESUME - PHONE CALLS ONLY
All sales has always been oriented around great unscripted phone conversation with strangers. Going off script, not being afraid ""not to be smarmy""
Must be able to Talk to a stranger like a old best friend still curious with a sense of familiarity... without assumption.
Covid... no, covid sales hasn't changed.... hunting hasn't changed...
Sales people that leave voicemail to strangers and send an introduction email are killing time.
Want to price and pray... in the name of fake busy, don’t call..."
366,,Sales Executive,,,Pathway Communications,"Cable, Internet & Telephone Providers",Markham,Glassdoor,Sales Executive,"$75,000 /yr (est.)",2022-03-21,,,,"Pathway Communications is a leader in technology management solutions and counts some of Canada's best brands as its clients. We are looking for highly motivated Sales Development Representatives to join our fast-growing Sales Team.
We'll help you build your career in Sales while you collaborate with a diverse team of talented individuals who successfully identifies and contacts prospects, builds healthy pipelines and manages the sales cycle from proposals to contracts.
The ideal candidate has a passion for sales, a razor-sharp attention to detail, an analytical mind, and the ability to execute and optimize multiple campaigns for multiple clients. If you are a self-starter who is deeply passionate about customer happiness, read on.
What you will be doing"
367,,Sales Executive,,,Avron Distribution Ltd,Wholesale,Delta,Glassdoor,Sales Executive,"$100,000 /yr (est.)",2022-03-21,,,,"Avron Distribution is a proudly Canadian company launched in 1994 which has grown to have thriving locations in the GTA, Vancouver, and Montreal. We are a leader in our industry and greatly improve the lives of Canadians by supplying a wide variety of products to facilities for children and seniors. Our products include food, educational and multi-sensory resources for all ages and abilities. We also specialize in permanent and mobile solutions to promote learning, cognitive, and physical development. Learn more at avron.ca.
Why Join Us:
· We are growing!!
· Competitive compensation
· Group Benefits and RRSP program"
368,,Market Sales Executive,,,"Marriott International, Inc",,Ottawa,Glassdoor,Sales Executive,,2022-03-21,,,,"Posting Date Mar 29, 2022
Job Number 22049021
Job Category Sales & Marketing
Location The Westin Ottawa, 11 Colonel By Drive, Ottawa, ONT, Canada
Brand Westin Hotels & Resorts
Schedule Full-Time
Relocation? N
Position Type Management
Located Remotely? N

At Westin, we are committed to empowering the well-being of our guests by providing a refreshing environment, thoughtful amenities, and revitalizing programming to help ensure that they leave feeling better than when they arrived. We recognize that travel can be disruptive to our guests’ well-being, and we’re energized to assist as partners in helping them maintain control and soaring above it all while on the road. Everything we do is designed to help guests be at their best, and they appreciate our supportive attitude, anticipatory service and extensive knowledge on how to best assist them throughout their stay. We are looking for dynamic people who are excited to join the team and ready to jump into any situation to give a helping hand. If you’re someone who has is positive, adaptable and intuitive, and has a genuine interest in the well-being of others around you, we invite you to discover how at Westin, together we can rise."
369,,Automotive Sales Executive - Policaro BMW,,,Policaro Group,,Brampton,Glassdoor,Sales Executive,,2022-03-21,,,,"The Policaro Group is a multifaceted enterprise focused on the future of mobility, retail business and software solutions, with a commitment to customer service and the enduring belief in the value of community. We are currently recruiting for a full-time Sales Executive to join our team at Policaro BMW!
What we offer:
An environment that values input and actively encourages you to collaborate on new initiatives
Opportunities for advancement
Management support
Corporate discounts
Competitive pay"
370,,Junior Sales Executive,,,PSC Commercial,,Ottawa,Glassdoor,Sales Executive,"$92,500 /yr (est.)",2022-03-21,,,,"Commercial Sales Representative
Compensation: $65,000 - $120,000 a year – Full-time, permanent
Seeking Corporate/Commercial Inside and Outside Sales Professionals
B2B sales experience preferred
We are looking for ambitious individuals with a strong work ethic to join our team. The ideal candidate is a self-motivated individual with strong interpersonal and communication skills.
As a Commercial Sales Representative, you need to have a passion for customer service and thrive in a fast-paced environment. This vital quality allows you to be a team oriented individual who enjoys working with others."
371,,Internal Sales Executive,,,Guest Auto Group,,Saskatoon,Glassdoor,Sales Executive,"$65,250 /yr (est.)",2022-03-21,,,,"Accelerate your Career with us! Huge Earning Potential as a Sales Assistant in the Pre-Owned Vehicle Sales & Financing Sector.
As a supplier of Quality Pre-Owned Vehicles, we have extended our Sales & Financing services across western Canada and are looking for “A-players” to join our team. Sales/Financing Experience in the following fields will be considered as an Asset.
Sales/Financing - Automotive, Powersports, Marine, Recreational and Commercial Vehicles.
Experience in Digital Marketing and Advertising Platforms such as Google, Facebook(Marketplace), Kijiji etc. Retail & customer service
Industry - Banking & Financial Services, Telecommunication, Real Estate, Retail Store Etc.
Experience in Automotive Finance software/programs such as Dealertrak, Dealersocket etc."
372,,Sales Executive,,,Expeditors,Logistics & Supply Chain,Vancouver,Glassdoor,Sales Executive,,2022-03-21,,,,"Job Description

Scope of Position
The focus of the District Sales Executive (DSE) is on achieving results that are aligned with the overall
organization and its strategic goals. Initiative, coupled with a sense of competitive drive, and the ability to stay focused on results despite changing conditions, are the keys to achieving the performance objectives of the District Sales Executive role at Expeditors.
The DSE orchestrates involvement of multiple people in our Sales process, so that new customer revenue is
consistently secured for our district office and Expeditors network. The job environment is flexible, constantly changing, and provides growth opportunity, recognition and reward for the achievement of business results. This position reports to the District Sales Manager

Qualifications

Additional Information"
373,,Sales Executive,,,Highlight Motor Freight Inc.,,Concord,Glassdoor,Sales Executive,,2022-03-21,,,,"Highlight Motor Group
Concord, ON
Highlight Motor Group is one of the fastest growing transportation companies in GTA. As a result of our driven marketing approach and second-to-none work ethic, we are experiencing tremendous growth. In order to keep up with our growth we will be seeking experienced, professional, energetic, goal-oriented individuals to complement our organization.
Highlight Motor Group offers an exciting, fast-paced environment that has ideal positions for someone who is looking for a REAL career move. To work for Highlight Motor Group you must have great people skills, communicate well, have a team oriented personality, and have the desire to set and achieve goals. As our company is constantly expanding, we are looking for those candidates who are highly motivated and driven by the opportunity for financial reward and career advancement in the family like working environment."
374,,Sales Account Executive,,,AgencyAnalytics,Enterprise Software & Network Solutions,Vancouver,Glassdoor,Sales Executive,"$70,000 /yr (est.)",2022-03-21,,,,"Ready to grow your sales career?
AgencyAnalytics is on a growth trajectory and we are looking for talented sales executives to be part of that growth story. We are creating opportunities for our employees to be challenged and take ownership of initiatives.
As the leading SaaS growth platform for marketing agencies, we help agencies automate the tedious task of reporting and creating dashboards from dozens of marketing channels.
We have a well established inbound lead machine that provides our sales team with a predictable number of leads. As we scale we are adding one or two more account executives to keep up with the incoming leads.
The position is 100% remote and only eligible for those who are authorized to work in Canada."
375,,Logistics District Sales Executive,,,Expeditors,Logistics & Supply Chain,Vancouver,Glassdoor,Sales Executive,,2022-03-21,,,,"Job Description

Scope of Position
The focus of the District Sales Executive (DSE) is on achieving results that are aligned with the overall
organization and its strategic goals. Initiative, coupled with a sense of competitive drive, and the ability to stay focused on results despite changing conditions, are the keys to achieving the performance objectives of the District Sales Executive role at Expeditors.
The DSE orchestrates involvement of multiple people in our Sales process, so that new customer revenue is
consistently secured for our district office and Expeditors network. The job environment is flexible, constantly changing, and provides growth opportunity, recognition and reward for the achievement of business results. This position reports to the District Sales Manager

Qualifications

Additional Information"
376,,Sales Executive - Burlington/Oakville,,,Biochem Environmental Solutions Inc,Business Consulting,Burlington,Glassdoor,Sales Executive,"$67,500 /yr (est.)",2022-03-21,,,,"About us
Founded in 1996, Biochem has become the largest Canadian provider of all hygiene products and services.
As an ISO 14001 certified company, we have always been committed to quality, service, and environmental sustainability. These core ideals have set the stage to build a company of integrity and accountability, which helps set us apart from our competitors.
We have been recognized as an industry leader in bringing innovative and Green patented products to the market for over two decades now. Our highly trained staff and 24-hour response team guarantee exceptional customer service, while our in-house manufacturing allows our specialists to create custom packages to meet all of our customer’s needs.
Are you looking to take your sales career to the next level? Do you want to work in an industry that is thriving despite current market challenges? Are you interested in providing products and services that help the environment and protect individuals?"
377,,Sales Executive,,,Affinity IFS,,Toronto,Glassdoor,Sales Executive,"$115,000 /yr (est.)",2022-03-21,,,,"Sales Executive - Commission Only
Job Description The primary role of the Sales Executive is to secure new client accounts utilizing proven industry techniques such as networking, cold calling and advertising. The successful candidate will possess a combination of knowledge, skills, experience and aptitude to successfully meet the needs of our existing client base while fostering and developing new relationships with potential clients. The role of the Sales Executive requires a keen sense of market trends with regard to proposing solutions/services to the client that will meet their expectations. The position of Sales Executive is the pipeline through which the company maintains and grows the business. The qualified candidate shall have the ability/desire to perform the following duties.
Duties
Grow the client base and maximize all sales opportunities"
378,,Print Sales Executive,,,Goldbeck Recruiting,,Vancouver,Glassdoor,Sales Executive,,2022-03-21,,,,"Our client is an international commercial print organization. We are looking for an experienced outside sales representative to sell commercial print services in the Vancouver area. This includes digital print, large and small format graphics, installation, reprographics services, and document scanning services.
Responsibilities:
· Identify new business opportunities, generating new customers/accounts
· Analyze business metrics to facilitate sales success
· Follow the company’s sales process, understand business drivers, and qualify opportunities
· Build and manage an active portfolio of print clients
· Prepare and present solutions to customers"
379,,Territory Sales Executive,,,Nevian,,Vancouver,Glassdoor,Sales Executive,"$77,500 /yr (est.)",2022-03-21,,,,"Great new role with one of the largest food delivery networks. Looking for an enthusiastic and passionate individual with a proven B2B territory sales record. Territory: Vancouver Area
Full time, permanent role. Salary 55K - 60K base and commission. Total compensation on target 90K - 100K. Full benefits and all related expenses paid for (phone, laptop, mileage). Great supportive team work environment!
Responsibilities
Expand consumer choice through new restaurant acquisition with the best local restaurants in your territory. You’ll be on the lookout for the hottest restaurants in town and take responsibility for bringing them onto the network and setting them up for success.
Building local strategic growth plans to create a commercially successful territory. It’s your territory and with that your responsibility to ensure it’s as healthy as can be. In addition to outstanding sales results, you’ll be on the lookout for local events and activation opportunities that will help drive consumer awareness and demand, as well as forming relationships with local hospitality influencers to better represent the organization in the marketplace."
380,,Sales Executive,,,Trubuild Custom Homes,,Mississauga,Glassdoor,Sales Executive,"$100,000 /yr (est.)",2022-03-21,,,,"At TRUbuild Renovations, we are seeking a qualified sales representative to help us sell the services that our customers have grown to rely on. The sales representative will have a strong understanding of the sales process, excelling at generating leads and following up with many company generated leads. Must be very familiar with residential construction from renovations to additions. The ideal should strong negotiating skills, work independently. Create your own hours as long as you are always selling.
Responsibilities:
Present, promote and sell products/services using solid arguments to existing and prospective customers
Perform cost-benefit and needs analysis of existing/potential customers to meet their needs
Establish, develop and maintain positive business and customer relationships"
381,,Account Executive (Sales),,,Meditech International Inc.,,Toronto,Glassdoor,Sales Executive,"$115,000 /yr (est.)",2022-03-21,,,,"BIOFLEX Laser Therapy
An exciting opportunity for Sales Executives to sell the innovative, non-invasive, proven therapy for alleviation of pain to esteemed Healthcare professionals who care for the wellbeing of their patients. BIOFLEX Laser Therapy Systems are being designed, manufactured and sold by Meditech International Inc - a World leading Laser Technology Company since 1989.
We are looking for passionate sales people from any health science field preferably with kinesiology background who have the capability to maximize sales potential within an assigned territory to secure new business accounts/customers.
Some responsibilities:
Experience building territory."
382,,Sales Executive,,,Ink and Water,,Toronto,Glassdoor,Sales Executive,"$50,000 /yr (est.)",2022-03-21,,,,"Job Description
Ink & Water Tattoo is one of Canada’s top tattoo studios with multiple locations in Toronto & New York. This is your opportunity to change a growing industry. As a Account Executive, you are dedicated to delivering an exceptional and discerning service, connecting reputable artists to sophisticated clients for tattoo services in our studio. As a team member, you will actively participate in organizing and completing a high volume of booking requests. The successful candidate is highly detailed, an exceptional problem solver, can remain calm under pressure, motivated to tackle high volume, is a polished communicator and understands the importance of delivering superior customer service.
Responsibilities:
Primary liaison between our artists and prospective clients to complete tattoo booking requests in a very timely and accurate manner."
383,,Junior Sales Executive,,,4th avenue Imports,,Montreal,Glassdoor,Sales Executive,"$48,500 /yr (est.)",2022-03-21,,,,"Junior Sales Executive
4th Avenue Imports
Founded two years ago, 4th Avenue Imports is a Canadian distribution company with a focus on footwear. As a rapidly growing company located in Montreal, Quebec, we are currently looking for an individual who will help grow our sales and better communicate with our existing and potential customers.
About the Job
Full-Time, inside sales, flex hours, work from home
Responsibilities:"
384,,Sales Executive – Downtown Montreal,,,Career Development Society,,Montreal,Glassdoor,Sales Executive,"$65,842 /yr (est.)",2022-03-21,,,,"Sales Executive – Downtown Montreal
Career Development Society, on behalf of our client - a well established Global Specialty B2B events company - is looking for ambitious Sales People to join their fast-paced and growing Montreal business. Their clients include leading brands like Procter & Gamble, Uber, PepsiCo, SAP, Pfizer, IBM, Amazon and Louis Vuitton.
Compensation
Competitive Base salary
Uncapped commissions allowing for unlimited earning potential.
Residual commission for creating client loyalty.
Ability to grow and to be fast-tracked into Management."
385,,In office or Remote Sales Executive,,,Automatic Closers,,Markham,Glassdoor,Sales Executive,"$125,000 /yr (est.)",2022-03-21,,,,"As an executive sales rep in our agency, you’ll be a part of one of the fastest-growing, high-performance inside sales teams in Canada. Accompanied by ambitious and skilled sales professionals, you will have the opportunity to learn and master the highest paying skill in the world; sales while implementing strategies used by 6-7 figure earners in our agency.
What do we do?
Our sales agency Automatic Closers (formerly known as World Class Sales Agency) is one of the first of its kind taking advantage of a massively growing market in digital education. The high-profile clients that we work with offer advanced coaching and digital education and hire us to optimize their sales process.
Our marketing team builds and scales high-budget digital campaigns and funnels to generate hundreds of leads daily."
